filename,folder,original_width,original_height,resized_width,resized_height,mean_R,mean_G,mean_B,std_R,std_G,std_B
f114625d8a1a06e1.jpg,train,724,500,224,224,193.16,208.78,205.24,56.93,44.97,44.4
e83548567fb13102.jpg,train,1600,1200,224,224,163.79,124.61,137.52,24.03,15.45,14.85
ee827a1e796d6ec7.jpg,train,1600,1200,224,224,114.36,127.03,127.04,78.34,71.29,70.84
ea7aae97ebd9c36d.jpg,train,1200,1600,224,224,106.82,82.4,79.89,61.91,58.09,50.34
e97ea835a99578d6.jpg,train,1280,960,224,224,125.27,117.99,116.17,36.67,38.35,40.63
ec6beb63cd734f6b.jpg,train,1599,1227,224,224,99.43,101.71,105.89,74.44,76.35,78.58
e1480f5da1c3da89.jpg,train,536,803,224,224,231.62,229.47,227.04,40.25,42.67,48.89
e7041c7de7abf42c.jpg,train,677,429,224,224,30.03,24.47,38.26,50.54,38.08,52.68
f02b9ac80db8e072.jpg,train,1600,1066,224,224,124.23,114.19,108.5,48.21,58.99,65.74
e2ae7d5613dd0db9.jpg,train,1600,1066,224,224,176.63,142.46,105.53,81.76,81.32,85.11
efea4b35ec9e8ef7.jpg,train,1148,1600,224,224,192.87,225.59,197.53,11.93,14.2,13.07
e3750ee9ba80fd24.jpg,train,1600,1184,224,224,132.47,115.99,107.11,64.83,60.47,65.88
e7b1f61672e255de.jpg,train,768,1024,224,224,109.92,126.3,120.16,38.96,44.76,54.64
f0f84362765c320d.jpg,train,1600,1200,224,224,101.99,85.69,73.03,59.98,57.68,57.66
f1c3f9d4f9c3a465.jpg,train,1506,1600,224,224,82.74,87.19,92.65,65.52,66.13,69.23
f1da20733f9a7bfe.jpg,train,1280,960,224,224,94.7,84.98,77.02,51.87,49.61,48.08
ef9a916a91819eeb.jpg,train,640,480,224,224,133.53,138.35,139.0,84.37,88.7,93.36
edc4c0fb09698bc3.jpg,train,1600,1063,224,224,140.14,133.79,147.1,79.32,62.1,44.88
ebd2ada5d8235b84.jpg,train,1200,1600,224,224,88.82,79.81,65.33,58.54,53.73,47.22
e8cc847f68661109.jpg,train,1600,1200,224,224,126.72,119.66,114.93,69.11,68.28,71.78
e750a408efe0ba9c.jpg,train,1600,940,224,224,86.75,52.5,54.35,60.41,49.92,48.08
ecd90f8c22883b25.jpg,train,576,720,224,224,135.95,183.67,103.21,49.77,50.98,44.3
ec628d2bf17146ca.jpg,train,1600,1063,224,224,77.46,62.67,46.82,57.04,50.42,47.06
f26f4adae5ab16fb.jpg,train,1195,1600,224,224,96.96,93.34,99.61,88.93,88.07,89.34
e7b589c5fcbfe703.jpg,train,1600,1200,224,224,98.48,97.79,82.45,64.15,62.29,65.28
e176c3f7fb5d076b.jpg,train,818,1500,224,224,173.59,162.43,139.23,68.02,64.54,55.5
e934790449f4d081.jpg,train,1600,1200,224,224,219.63,201.7,178.15,20.03,22.72,26.08
f298f7c4c17d2adc.jpg,train,1200,1600,224,224,91.47,68.65,40.82,44.84,38.38,30.63
f2e6fa67d966e1fe.jpg,train,1600,1195,224,224,47.47,48.79,37.75,59.13,64.19,63.61
eb7a708bdcaeba2c.jpg,train,1600,1335,224,224,229.7,223.88,215.73,55.27,59.82,71.41
f18e7a83ce57f63d.jpg,train,1600,1056,224,224,17.96,17.2,16.22,9.72,8.76,9.4
ded539a3c4ce7f58.jpg,train,1600,900,224,224,82.5,78.55,75.98,74.86,70.06,65.32
f18c4d8c5093781a.jpg,train,1600,1066,224,224,91.45,73.64,61.38,60.09,49.57,43.85
ef85895ae3718141.jpg,train,1600,1200,224,224,46.7,30.61,32.53,39.9,30.18,23.62
f228828d73ed5cec.jpg,train,1600,1222,224,224,247.92,248.63,251.23,21.45,19.45,10.15
ecc5f9ea7d9d5311.jpg,train,1600,1200,224,224,127.44,115.29,105.66,57.26,58.1,53.89
e8da5653724509e4.jpg,train,1600,1066,224,224,141.02,115.7,94.35,78.52,70.38,57.3
e2f2692f8c622a2e.jpg,validation,1200,1600,224,224,101.16,71.56,75.08,70.35,59.41,64.18
f9466f33f421a3a9.jpg,validation,1066,1600,224,224,105.16,75.39,59.74,87.17,69.23,57.23
df66175fc6ffef08.jpg,validation,640,640,224,224,131.31,123.06,111.36,64.45,62.32,64.4
ef5f5caabf5e09fa.jpg,validation,1600,1041,224,224,113.22,93.91,91.32,59.81,58.22,60.28
dcce0018509e2df4.jpg,validation,945,640,224,224,201.75,186.21,146.9,68.8,62.96,51.36
f0d5be7b423bd666.jpg,validation,1600,1000,224,224,64.89,54.31,50.99,34.82,27.6,28.33
ee1a4a04f876dbc3.jpg,validation,1200,1600,224,224,68.93,44.47,38.15,54.45,40.16,37.31
e4de4f4143491a9d.jpg,validation,1600,1200,224,224,47.66,39.77,29.47,57.96,54.21,44.74
f7bc66eff2dff626.jpg,validation,1600,979,224,224,147.1,154.31,153.84,71.42,73.83,75.74
dbe0b28f29f07278.jpg,validation,1145,1600,224,224,167.45,226.52,204.54,11.85,16.23,15.47
dd90edd054effcaa.jpg,validation,1200,1600,224,224,126.37,107.68,78.59,59.19,52.65,48.97
d5f1bda4581fe9fd.jpg,validation,1600,1064,224,224,119.21,124.42,127.32,63.87,63.54,66.81
ea305ad9d84d71b1.jpg,validation,1600,1066,224,224,170.81,159.25,152.05,63.62,72.07,74.57
df7b8a70d3d3effc.jpg,validation,640,427,224,224,139.73,150.46,171.59,76.05,86.82,97.1
eac251e241a82175.jpg,validation,1600,1066,224,224,102.93,96.95,93.04,59.75,59.32,60.57
d89d5ce400007f57.jpg,validation,612,612,224,224,152.78,99.5,69.3,64.33,51.89,45.68
dfd1096a8cfa4c7e.jpg,validation,1600,1200,224,224,151.4,149.51,135.1,81.59,88.61,90.4
f398ebeaaf203fb7.jpg,validation,1066,1600,224,224,124.65,111.54,96.71,71.8,74.08,75.46
d509706ec4c0819d.jpg,validation,1280,850,224,224,63.86,64.47,60.07,42.94,45.93,46.39
f8a979d3ffb4711a.jpg,validation,720,960,224,224,162.69,93.03,84.09,65.42,55.04,51.65
e1154c00eb8b9e8c.jpg,validation,1481,958,224,224,106.14,107.4,103.79,64.92,66.14,64.49
fe38725c7c9e9b65.jpg,validation,851,1280,224,224,118.46,104.05,80.12,42.44,39.5,53.79
e1b5715b62aabe3b.jpg,validation,1370,679,224,224,219.35,219.21,219.59,47.07,47.49,48.3
de34fd5b2008faa1.jpg,validation,640,480,224,224,204.3,209.39,205.05,37.11,30.73,33.54
e0068af71f399846.jpg,validation,1200,1600,224,224,126.02,118.0,108.43,79.0,75.05,74.14
df3e787e79f6226b.jpg,validation,1280,960,224,224,103.22,94.69,98.29,48.64,55.13,54.08
f8cbc54f25fc8415.jpg,validation,1366,768,224,224,204.09,201.76,199.07,37.46,38.54,42.71
f4cc996f41b8b1ff.jpg,validation,1600,1200,224,224,69.8,56.08,56.02,77.19,68.13,67.43
e5b1687bc73d7804.jpg,validation,1600,1165,224,224,103.74,99.59,100.98,67.25,70.5,74.13
f834399c5d07ec96.jpg,validation,915,1182,224,224,168.87,138.9,97.67,55.78,67.44,73.65
ea42c991c5aecdc7.jpg,validation,1600,926,224,224,92.9,106.08,147.32,69.15,47.66,39.09
ee97c1324f182e0c.jpg,validation,500,735,224,224,165.22,148.51,111.75,61.04,58.81,41.68
f45933bd84e97d29.jpg,validation,1600,1059,224,224,105.42,86.56,85.89,64.32,55.35,63.27
f4711b48d0b52640.jpg,validation,1200,1600,224,224,115.66,115.86,112.29,49.8,49.58,52.24
f8418c45981468e9.jpg,validation,1600,1066,224,224,141.52,147.96,148.06,69.49,68.1,75.16
e6038450c7e33596.jpg,validation,899,1599,224,224,90.31,103.99,105.82,79.58,86.67,90.93
d7817c5120b73946.jpg,validation,1280,800,224,224,157.36,159.83,164.75,98.84,97.19,93.78
e05bcbb8e7600e24.jpg,validation,1600,1068,224,224,83.99,77.84,76.8,70.71,69.38,70.99
eaf397d178ba2a47.jpg,validation,1600,1200,224,224,128.25,140.17,158.14,46.59,52.69,69.97
ee4db4f0ca768d3b.jpg,validation,900,1600,224,224,143.54,105.49,79.86,61.74,51.75,54.56
fa9c9631b1fefd05.jpg,validation,1600,1200,224,224,128.71,125.34,134.12,66.07,68.61,71.77
f5ef2832a8495f91.jpg,validation,600,600,224,224,223.16,155.0,159.55,37.17,97.46,90.26
e7c0d65da74afeb9.jpg,validation,1600,1062,224,224,134.54,141.32,125.55,66.29,75.48,67.45
dc19a8b3c3dea998.jpg,validation,1200,1600,224,224,89.17,88.15,89.86,78.67,71.81,69.35
f248b5d555a67530.jpg,validation,1600,1200,224,224,148.27,158.72,140.73,56.57,55.76,57.6
dac522e3347cf70c.jpg,validation,1600,1154,224,224,137.68,134.48,124.96,66.35,74.26,81.25
d94b53ee52c45aaa.jpg,validation,1600,1200,224,224,150.91,120.41,84.54,57.67,51.79,52.63
d8b7e70835350e4a.jpg,validation,1200,1600,224,224,149.85,138.92,124.08,67.9,73.83,83.44
d9be28deacf09167.jpg,validation,1162,1600,224,224,176.56,170.27,172.6,83.55,83.71,83.51
dcbc8d837329f423.jpg,validation,1600,1066,224,224,158.34,148.72,159.77,55.94,61.55,69.48
ef11094f642c0939.jpg,validation,1600,1200,224,224,94.74,116.86,128.99,56.15,64.67,69.02
da87f39f1bb12836.jpg,validation,1600,1064,224,224,125.96,119.02,116.95,64.5,66.26,69.67
e3c7be8a3cdecff8.jpg,validation,1200,900,224,224,90.62,87.47,87.18,73.93,69.4,68.21
e265ae63bf348c5f.jpg,validation,1424,1600,224,224,147.25,146.3,150.92,59.57,59.44,57.98
e2daf5a770282c40.jpg,validation,640,640,224,224,150.74,55.72,148.52,83.6,66.99,79.12
ff03800c11b63d91.jpg,validation,625,927,224,224,240.93,240.93,240.93,30.79,30.79,30.79
e9238c80a2d410b0.jpg,validation,640,640,224,224,94.76,90.62,89.5,66.14,66.57,66.03
fc8c6a70fc2b4ab1.jpg,validation,1600,981,224,224,150.03,125.48,120.6,75.86,67.22,65.41
fbe008a36fb2a53c.jpg,validation,1600,1062,224,224,123.35,115.81,121.15,71.76,76.48,81.87
df0ae5533e788a57.jpg,validation,1600,1200,224,224,125.19,119.28,114.46,55.83,54.47,56.57
fb4bab6c2db6407e.jpg,validation,1600,1066,224,224,143.02,121.08,97.96,36.53,45.15,55.66
ad7691eae2816d16.jpg,validation,1600,1066,224,224,150.14,144.66,144.79,64.6,63.59,62.57
ef5aaa43a281314c.jpg,validation,1600,1200,224,224,115.53,117.83,117.27,49.23,48.27,47.08
e544ab408125a88f.jpg,validation,1063,1600,224,224,158.0,130.77,115.32,68.12,60.08,72.56
e58a963adfd47bc0.jpg,validation,1024,768,224,224,129.39,128.45,84.17,40.22,33.43,25.75
eec86efed1be34cf.jpg,validation,1600,1195,224,224,157.07,126.9,102.21,64.58,63.41,73.13
dadedb32bac3b819.jpg,validation,1600,1064,224,224,63.94,64.08,67.1,42.9,43.38,45.07
ffbd92526fddb923.jpg,validation,1600,1066,224,224,154.31,139.89,126.17,57.37,60.11,63.04
df5e734f1a6c8329.jpg,validation,1600,1025,224,224,123.95,124.13,106.05,60.65,56.31,65.28
eb8c79cd2f1e0825.jpg,validation,1600,1066,224,224,126.5,110.31,101.59,101.4,93.88,88.82
d3a07fa050cc8f85.jpg,validation,1140,1600,224,224,188.35,191.02,187.85,67.01,66.17,69.14
d7d4198f9562e565.jpg,validation,1600,1068,224,224,117.43,90.82,76.56,68.8,63.95,56.84
e3e8e2bad29367b7.jpg,validation,1600,1059,224,224,54.18,50.3,64.15,47.27,56.72,55.27
ebca2758a3725a0a.jpg,validation,485,627,224,224,223.0,225.01,224.39,25.42,24.54,21.05
e1558ad38983d294.jpg,validation,1083,1600,224,224,167.9,179.7,185.21,71.42,63.06,62.71
ec714b7642c67d57.jpg,validation,1200,1600,224,224,92.93,78.79,67.75,88.04,78.89,71.11
f1fa7e6c910f4ede.jpg,validation,1600,1066,224,224,101.18,95.09,90.95,75.32,75.65,75.8
fb72d11ac510f873.jpg,validation,1600,1195,224,224,144.45,137.19,57.81,91.78,65.89,68.47
f77f2292658b8b07.jpg,validation,1600,1063,224,224,130.04,116.62,70.57,63.58,57.17,54.32
abbbe673dc612d11.jpg,validation,1280,720,224,224,93.04,78.95,77.96,78.78,75.78,74.94
f0075316b0a0dce6.jpg,validation,1600,1200,224,224,91.12,94.77,87.44,58.99,59.04,60.98
ff703ad6fd295d29.jpg,validation,1600,1066,224,224,84.79,70.51,88.17,77.18,73.86,79.29
de87bd0c0c565c80.jpg,validation,968,704,224,224,59.83,64.23,77.36,62.39,62.82,67.49
dfb621f01cbb191d.jpg,validation,1280,960,224,224,137.51,129.72,135.06,40.19,39.35,39.75
e064064d8464c9c7.jpg,validation,1233,778,224,224,129.13,133.99,138.78,52.93,53.35,54.56
ea3ac36b4b402c63.jpg,validation,1600,1066,224,224,99.58,92.14,94.13,60.39,60.7,61.46
ed2093e7d0cf04e7.jpg,validation,1600,1162,224,224,206.15,204.82,209.1,63.63,63.9,60.46
c26376cd01b35c22.jpg,validation,1600,1062,224,224,106.08,94.72,109.32,56.29,41.91,55.58
d6cffab23f5a1e4a.jpg,validation,1600,1073,224,224,132.66,109.46,93.07,59.33,60.34,53.92
f4bd31e301f5f613.jpg,validation,1600,1200,224,224,110.05,124.07,147.9,36.69,35.08,46.97
dca3f995ed5c49ad.jpg,validation,1600,1062,224,224,118.41,118.41,118.41,82.79,82.79,82.79
f7c8532abe10bca0.jpg,validation,1236,1600,224,224,232.37,231.74,231.71,37.2,38.19,38.24
dcfa13daf1dff73b.jpg,validation,1280,1024,224,224,107.44,111.85,105.63,68.34,68.98,68.94
eff60ee1814796b7.jpg,validation,800,600,224,224,123.97,114.66,92.26,49.03,48.47,53.59
f1974911e41a1675.jpg,validation,1200,1600,224,224,73.6,65.58,58.18,45.18,44.1,44.15
df6bdf921bd8ba21.jpg,validation,1600,1200,224,224,72.77,59.15,67.66,48.2,46.97,50.38
d6ce61e36db1fc02.jpg,validation,1600,1062,224,224,111.34,108.88,104.47,68.55,68.74,67.13
fc3107fc494a7a2d.jpg,validation,1599,1200,224,224,122.4,128.26,128.31,66.01,72.24,80.37
ed3cad008dd3b44b.jpg,validation,1600,480,224,224,70.95,90.29,107.39,71.28,65.61,69.9
dca147ce445da6b6.jpg,validation,1600,1066,224,224,95.58,98.52,79.55,55.75,60.46,60.22
e864fb2db1a073c2.jpg,validation,1600,1071,224,224,92.23,95.46,86.78,79.84,81.86,80.7
e0708f69994641be.jpg,validation,1600,1071,224,224,99.16,74.13,44.84,53.52,45.68,32.29
e3ca7f716ca4bcf1.jpg,validation,1600,1200,224,224,153.81,146.68,144.32,32.65,38.05,46.66
df76af7395241ad4.jpg,validation,612,612,224,224,162.45,135.42,98.59,66.18,76.76,95.87
d4a3e2bf967c42d3.jpg,validation,1600,1200,224,224,67.73,68.15,72.11,62.02,63.36,67.4
f67257f69590680c.jpg,validation,1064,1600,224,224,89.2,61.18,50.05,65.89,51.4,48.77
f70efbb02c4146ac.jpg,validation,1600,1118,224,224,201.92,201.04,182.24,50.13,46.09,43.83
b5a776e77db2c340.jpg,validation,1500,1037,224,224,137.53,108.59,82.01,53.24,47.43,30.69
eb0afd8f6614a669.jpg,validation,1200,1600,224,224,141.91,138.41,138.32,52.16,49.93,52.35
ea09c182f207351e.jpg,validation,708,529,224,224,128.76,125.5,127.04,43.35,46.94,42.26
da17eb0417d10ab3.jpg,validation,1600,1200,224,224,114.95,111.84,103.49,38.71,41.85,41.13
f5e4d32892146de2.jpg,validation,1600,1062,224,224,165.77,143.18,120.72,70.09,64.58,62.61
f5e0a9fe7c61fc7c.jpg,validation,1378,975,224,224,177.01,173.02,157.81,68.74,63.76,57.15
fcf925f0e2ef6198.jpg,validation,1200,1600,224,224,78.42,82.49,93.04,69.89,64.05,78.68
f3f3db73848153f6.jpg,validation,1600,1416,224,224,136.68,111.52,59.89,65.13,48.91,41.08
dad4fdab58fb129a.jpg,validation,1080,1600,224,224,128.74,125.65,105.19,66.46,58.31,57.2
c4a74cf243a3a409.jpg,validation,1600,1071,224,224,95.8,102.28,113.01,44.7,32.8,25.22
f4e37cbcaa239325.jpg,validation,500,656,224,224,204.33,201.04,201.51,58.44,58.58,49.34
f8da26aa99da8ae9.jpg,validation,1600,1200,224,224,81.7,79.66,82.84,41.42,37.11,36.27
fcf400c3f8565651.jpg,validation,783,577,224,224,232.89,238.43,242.13,41.13,29.99,20.93
f1893e4c0f2dfd38.jpg,validation,871,622,224,224,231.07,232.07,232.77,50.27,48.04,46.22
f56a3acba1b39f9c.jpg,validation,1600,1200,224,224,181.45,180.05,130.57,62.07,59.34,98.34
f83cc42de5f1ad6d.jpg,validation,1600,1062,224,224,132.47,133.21,143.64,71.73,72.43,72.81
e044f8514f5fef8b.jpg,validation,1600,1200,224,224,109.86,109.46,117.59,56.0,60.13,54.67
efe008b73228840d.jpg,validation,900,1600,224,224,94.05,78.71,72.79,65.35,68.76,73.31
e1533066eb8deec4.jpg,validation,1600,891,224,224,101.06,97.63,94.43,59.65,57.66,55.26
fbb4ce6d57d71ccc.jpg,validation,500,369,224,224,194.59,194.59,194.59,46.86,46.86,46.86
de95864b12e0162d.jpg,validation,1600,1066,224,224,166.97,156.68,159.18,81.45,79.79,79.7
e8ef983ae3b24f5a.jpg,validation,1182,1547,224,224,146.0,122.57,100.0,65.2,49.11,51.49
ecb60e4964a2d95d.jpg,validation,1600,1063,224,224,214.62,201.49,184.3,55.19,68.44,84.0
dd97f087faa88397.jpg,validation,1186,1600,224,224,103.36,91.48,84.74,50.29,45.98,44.75
ebfd6759f3e5360d.jpg,validation,1600,1200,224,224,137.52,112.22,105.68,65.48,67.26,67.31
e0f9f8af89ff5b42.jpg,validation,1600,1200,224,224,88.92,106.02,90.92,59.64,66.73,65.55
f61c775d6c036ba8.jpg,validation,1200,1600,224,224,139.16,139.39,139.67,38.67,38.04,39.16
f171b0c4366c0cbe.jpg,validation,1600,1142,224,224,186.46,179.85,175.96,85.88,75.97,79.08
d989ba898a556309.jpg,validation,1364,1600,224,224,135.73,124.41,115.71,46.86,44.54,49.97
d948faf8ce7aacd3.jpg,validation,1600,1066,224,224,140.65,127.38,120.57,81.23,78.49,75.8
e6f810cc67328a77.jpg,validation,1599,1200,224,224,116.26,113.47,111.4,66.31,66.58,66.81
fbaa25e7bcd5737f.jpg,validation,640,640,224,224,159.76,137.08,105.78,73.84,64.41,81.73
dd5083a2d7487412.jpg,validation,1600,1200,224,224,138.68,136.67,131.86,74.49,73.92,76.8
dd838509911a8f86.jpg,validation,1122,615,224,224,213.51,218.99,220.48,48.17,38.16,31.76
e397d1b2fd1578a1.jpg,validation,1600,1200,224,224,81.39,71.59,76.62,58.59,48.22,61.51
ea5adfc88f576367.jpg,validation,1600,1128,224,224,99.59,112.92,101.95,70.26,59.84,62.41
f0829d64704b7ba6.jpg,validation,1600,1066,224,224,134.13,82.92,41.19,52.48,39.02,24.44
f7839c829dc67fbb.jpg,validation,1131,1600,224,224,128.86,128.86,128.86,91.66,91.66,91.66
d8c7dfefbf5b3922.jpg,validation,1471,1600,224,224,127.4,130.44,128.34,59.98,64.88,72.2
f488c69cb0cb4948.jpg,validation,1600,1200,224,224,128.34,127.88,125.02,36.2,38.07,38.98
d3d338ac14bf48ad.jpg,validation,1600,1067,224,224,164.63,139.16,115.03,54.39,49.47,46.88
fa3b6fda2528377f.jpg,validation,1280,800,224,224,132.89,183.04,206.78,106.31,64.84,46.99
f6382fc0c0c8a23c.jpg,validation,800,597,224,224,76.62,79.19,79.66,57.44,58.31,56.47
f4465845ebc16fd7.jpg,validation,807,451,224,224,213.12,222.9,237.8,66.21,49.11,28.47
f9ee5359d0dddb7e.jpg,validation,1600,1154,224,224,151.36,160.05,136.65,40.69,39.43,45.19
f972e6ede5be925e.jpg,validation,1200,1600,224,224,137.96,113.45,104.97,32.4,35.17,44.48
ddb15f985f5167e7.jpg,validation,1232,1600,224,224,186.09,186.09,186.09,101.64,101.64,101.64
f3e973b78b9cfb76.jpg,validation,640,640,224,224,163.84,155.22,154.8,108.34,110.7,110.46
db99cc9b16be7147.jpg,validation,1600,1200,224,224,156.15,82.12,71.97,51.96,57.59,40.51
ea6e16c4a1edaa0f.jpg,validation,1600,898,224,224,206.56,169.51,169.18,68.48,96.39,96.67
e966d48f77cc771f.jpg,validation,1200,1600,224,224,111.27,72.96,46.9,87.01,75.49,63.95
dc44428b8cc592bb.jpg,validation,544,731,224,224,199.67,202.45,178.62,42.89,34.18,38.49
c8f830279c2521ff.jpg,validation,1036,1600,224,224,98.72,98.72,98.72,74.05,74.05,74.05
ee05d157080ab755.jpg,validation,1280,960,224,224,65.55,41.37,23.28,41.8,33.66,28.95
ff6b66d27bd8df50.jpg,validation,1118,1500,224,224,212.32,198.75,174.63,40.02,41.16,35.94
bde6ff0880d3ae42.jpg,validation,820,1232,224,224,141.44,120.96,133.37,52.3,73.62,63.7
eb9c71f60af35ebe.jpg,validation,1600,1064,224,224,110.3,106.61,90.3,53.24,53.42,58.18
fee2e39894078dd1.jpg,validation,604,188,224,224,181.37,172.72,172.09,64.25,76.49,79.72
e4222b861b8e0ca4.jpg,validation,1600,1062,224,224,116.74,100.91,80.72,56.27,51.93,52.47
fee6e10b47e7353a.jpg,validation,1600,1200,224,224,114.97,118.78,122.94,48.84,42.87,30.55
d9e9136836ad922a.jpg,validation,1600,1066,224,224,60.79,74.09,48.54,47.25,51.02,37.35
e18973ac55ff3c7a.jpg,validation,1600,1600,224,224,117.23,111.85,111.34,71.43,65.29,67.99
f17fb130a73f5d13.jpg,validation,1200,1600,224,224,110.64,105.73,77.49,25.37,27.58,39.33
e42653cdff3b7588.jpg,validation,1600,1236,224,224,205.68,205.7,205.69,70.05,70.01,70.03
eae6f13dc9e74904.jpg,validation,500,713,224,224,149.41,148.25,146.77,77.04,78.56,76.69
e3ffd0c640d66df1.jpg,validation,1195,1600,224,224,147.26,138.93,127.43,79.59,73.75,55.09
f4af8ec670a7629a.jpg,validation,1600,1200,224,224,118.27,112.1,107.26,35.54,40.51,50.22
dced6eeb59f4bbcf.jpg,validation,959,732,224,224,239.88,240.86,237.68,26.66,26.93,29.03
fcc9074ffd5ba3ad.jpg,validation,1200,1600,224,224,86.6,83.99,81.27,41.35,40.29,39.22
e20fbc5878d56a36.jpg,validation,640,640,224,224,124.23,105.97,88.56,66.22,71.23,63.9
fc7045b20448d177.jpg,validation,1008,480,224,224,135.49,106.63,107.8,72.36,71.19,70.77
ff4300d24bdd765c.jpg,validation,594,396,224,224,126.56,123.57,121.21,51.27,53.11,54.04
d4f640b11c6af7f4.jpg,validation,1147,1600,224,224,180.94,231.11,208.23,11.86,15.48,14.73
e36d3804f288a70f.jpg,validation,1280,1600,224,224,245.8,243.67,243.63,21.51,29.11,29.22
e4ad54312ed491bb.jpg,validation,1220,1600,224,224,216.09,216.09,216.09,73.02,73.02,73.02
e09a252049f06a5d.jpg,validation,1600,1200,224,224,129.19,106.67,86.23,61.67,51.91,51.19
b3db4ec4fac25baa.jpg,validation,1600,1206,224,224,145.78,132.5,121.54,54.03,56.49,58.67
f3593644b53248a3.jpg,validation,1231,1600,224,224,97.41,102.19,66.7,67.28,71.94,45.1
fc7fe9b6289c8004.jpg,validation,1326,888,224,224,194.81,194.21,192.29,76.83,77.9,78.42
f98b9b68d36d0989.jpg,validation,1600,1195,224,224,121.55,98.66,80.95,70.64,54.91,53.65
fbf85822725cf7d9.jpg,validation,1600,1200,224,224,115.69,110.0,53.02,48.6,50.37,32.91
f97c212a95a7c3dc.jpg,validation,1217,1600,224,224,203.94,205.16,158.54,52.88,39.2,76.77
c8f098f7dc3ee956.jpg,validation,844,1026,224,224,148.18,124.18,105.02,71.52,68.55,62.5
fe20b78c0f137974.jpg,validation,1280,960,224,224,166.56,148.69,121.58,69.85,76.22,77.51
f4305c5610ff670f.jpg,validation,1600,1062,224,224,141.47,135.68,139.36,65.3,66.16,65.98
da129dd314fd3a55.jpg,validation,1024,797,224,224,225.37,226.77,229.93,31.97,29.4,24.29
ea3d8673c4e7d188.jpg,validation,1066,1600,224,224,81.27,100.17,123.47,58.18,77.21,100.22
deb34418011fa1a1.jpg,validation,1225,1600,224,224,221.35,223.48,225.95,21.86,21.52,21.49
fc11b07f8c02d4fb.jpg,validation,600,800,224,224,34.21,31.41,25.58,20.51,18.77,15.8
ef6494b292a26413.jpg,validation,1124,1600,224,224,212.2,213.01,212.65,63.81,64.12,63.98
fbf946b575aca866.jpg,validation,1600,1000,224,224,155.42,153.89,154.27,116.51,118.34,117.89
fe07d4bae206aa1f.jpg,validation,1280,1024,224,224,122.73,124.14,79.14,80.61,75.14,59.62
ecb35888b022cf93.jpg,validation,1302,1600,224,224,189.36,180.46,163.63,58.39,63.99,73.16
cc7423ec2a7adb30.jpg,validation,1600,1200,224,224,149.24,79.55,114.33,49.98,68.04,75.71
bf3ab8f4f2bef7a8.jpg,validation,1600,1137,224,224,147.77,127.75,80.34,70.83,71.91,60.25
b2d160166e4783ff.jpg,validation,971,1600,224,224,162.84,99.89,101.87,43.75,84.28,82.8
e8e15eafc5a36a04.jpg,validation,1200,1600,224,224,168.34,138.56,114.09,34.9,34.98,34.87
e8987917745126f6.jpg,validation,799,275,224,224,240.49,240.69,241.39,29.84,29.76,28.45
e629e0e2fc0cd9ed.jpg,validation,1600,1200,224,224,127.07,112.53,91.71,80.51,74.92,67.49
f8620a6791d2d831.jpg,validation,1066,1600,224,224,101.92,107.29,122.99,66.67,73.03,90.11
eba4db029e2c9ba9.jpg,validation,536,600,224,224,216.15,215.24,215.36,40.3,41.7,41.06
db883fbef1be064a.jpg,validation,1600,1064,224,224,180.79,128.19,169.71,49.68,62.13,50.26
f598b347357b9628.jpg,validation,1600,1066,224,224,110.43,118.55,107.25,70.51,64.62,66.79
e8d1be7082989099.jpg,validation,800,600,224,224,126.89,129.97,107.01,84.48,73.2,67.44
b0d2e7080fe72bdb.jpg,validation,1600,642,224,224,46.55,46.66,48.44,50.63,50.51,51.18
fbbe85e2a216ec46.jpg,validation,1405,1599,224,224,134.71,117.72,102.44,89.68,88.24,86.27
0e01b00e2f7d55c9.jpg,validation,720,960,224,224,147.07,138.54,127.27,71.52,63.46,58.51
0569d065055bafb6.jpg,validation,1600,1066,224,224,164.75,155.95,135.69,47.79,45.45,55.57
ed4988fa02675351.jpg,validation,1600,1600,224,224,229.52,231.11,229.1,42.09,41.68,48.64
eab6078583f70638.jpg,validation,900,601,224,224,95.04,103.58,133.36,63.56,61.37,86.36
0dcd39f665976746.jpg,validation,1200,1600,224,224,123.34,116.28,107.88,80.35,76.85,72.39
ee54824ea6846068.jpg,validation,1600,1200,224,224,135.38,134.37,122.29,92.88,83.28,62.38
dcee27acd6d6883b.jpg,validation,1600,1200,224,224,120.67,111.82,109.18,59.51,63.91,68.57
e4156b0a515acd15.jpg,validation,967,1600,224,224,231.24,214.37,170.68,27.41,31.24,33.2
0346fb78e8f67579.jpg,validation,1200,1600,224,224,114.33,102.98,74.94,49.38,49.03,46.32
ff641068bb5d8c03.jpg,validation,1200,1600,224,224,108.22,99.2,81.33,62.92,60.33,61.82
ed7a3c39b2675a27.jpg,validation,1071,1600,224,224,150.2,127.36,124.64,65.46,74.13,83.92
e6f45de7925db6f5.jpg,validation,1066,1600,224,224,127.07,114.42,97.5,90.05,82.3,76.15
f6c6860f07fc97ba.jpg,validation,1600,513,224,224,125.29,128.25,131.66,96.27,95.28,95.35
f27fcaa83d894b6a.jpg,validation,1600,1200,224,224,115.93,72.33,77.06,28.32,32.14,29.82
eaee38e88c385f87.jpg,validation,1600,1200,224,224,136.19,112.87,82.74,57.55,50.79,52.28
f4f45f54988c643f.jpg,validation,1204,1600,224,224,158.82,157.78,147.97,65.31,65.51,65.66
